time ch1 ch2 ch3 ch4 ch5 ch6 ch7 ch8 label
5733 -9.283804946262957e-05 2.9653151107036225e-05 -1.1092224356192858e-05 5.4084368273858965e-05 -6.67113674098675e-05 -8.50273284204371e-06 -9.165902445092648e-06 -2.1707422632739424e-05 4
5734 -0.00011786297414227237 1.52589873638053e-05 6.600254312385197e-06 -7.197995620824345e-05 -0.0001187771725691712 -4.6065051869838035e-05 -1.0199863737216477e-05 5.383819809844584e-06 4
5735 -0.00013179766461068282 -1.3887640786449419e-05 2.8100924436590098e-05 -0.00013378707826833508 4.006358806972299e-05 4.2054075206071345e-05 -2.4998538327258364e-05 3.7858263255741476e-06 4
5736 0.00015259091133883524 -3.110639781494508e-05 1.08122294195659e-05 -0.0001349605854590447 6.838628605935363e-05 -1.058287855534597e-05 -1.240221389641638e-05 2.0017211643409546e-05 4
5737 7.512019499708612e-05 5.7768167462999624e-05 -1.3402212626621601e-05 -9.464620899050498e-05 0.00019122538940548317 -3.19044674678184e-05 3.976098980793781e-05 2.9892046927976244e-06 4
5738 0.00010204706589284662 9.99633405549815e-06 2.583528178705189e-05 -7.32366692089773e-05 0.00011442346680774277 2.6008448628458715e-05 4.126913856494243e-06 1.3854307541346598e-05 4
5739 0.00022500718027574856 -3.932207040641151e-05 -6.294695311792159e-06 0.0001464309059012678 0.0002739832654900988 -1.3741917427127329e-05 4.25726485324297e-06 -8.667879678013443e-06 4
5740 0.00018871716131238161 1.539168687580522e-05 -2.3110944396075354e-05 0.00021379212194989005 0.00013456660012349864 -2.8107962599837195e-05 2.6383892807147814e-05 -1.4807632760714682e-05 4
5741 0.0002659687411105212 -3.2195517204723466e-05 -9.15077763874001e-06 0.00021083441463783475 5.7381096401692115e-05 -1.2845181448853247e-05 1.024311611974588e-06 2.4750815739840495e-05 4
5742 2.82633542149994e-05 -6.318678426939555e-05 3.098800264252574e-05 -3.244492836433879e-05 -4.269060153217319e-05 -1.3634287753680786e-05 -3.320884404668129e-05 -9.872647926277892e-06 4
5743 7.932737195716087e-05 1.0881202513116577e-05 -1.369193177131641e-05 -0.00014394628265403458 -5.0086650024017164e-05 2.78871605026162e-05 -2.1003835541569745e-05 1.3645406562751742e-05 4
5744 -5.998272738278299e-05 2.0320785728624093e-05 2.477100952710149e-06 -0.00017521401685584092 -9.210467377316957e-05 -3.724446261321774e-05 2.2811686722098554e-05 -3.146924986230579e-05 4
5745 -9.406489772921334e-05 -2.0065450100304083e-06 5.550008997483783e-06 -0.00016320542097364552 -0.00022091700069962308 -3.0169971605563073e-05 -2.6299142344697153e-05 -6.620569524656298e-05 4
5746 -0.00016936531605730103 1.2635781608878658e-05 -2.6795032375778155e-05 -5.983193457029899e-05 -0.0001279113712376851 2.11872420705597e-05 1.9397475704579075e-05 -3.354013837057727e-06 4
5747 -0.00024369213008343873 4.976026003084649e-06 1.3160224976154281e-05 7.257674637586856e-05 -0.00013388564791391396 -7.168457131805834e-07 -2.383209303415874e-05 -2.497052673077e-06 4
5748 -0.00011013756175529614 9.376760799562916e-06 -1.4750154953923837e-05 0.00011573295043128376 -0.00018693708667945824 5.5161184495420226e-05 -1.1314248867352635e-05 -2.826285068538393e-05 4
5749 -9.63411739947759e-05 4.673181567415436e-06 1.3704971279547421e-05 0.00017011440622338958 -0.00012126667548909643 -2.6618987296880604e-05 3.6644006428829417e-06 -3.947605609462286e-05 4
5750 -7.790432715440086e-05 1.676633290134798e-05 -2.2380269439092947e-05 0.00012591173607397112 -4.706708327185646e-05 -4.525813610029882e-05 1.763091847772233e-05 5.5504824637628896e-05 4
5751 -0.0001687193478929574 1.786099901922484e-05 -2.473355402912735e-05 -0.00010721396932151168 7.589317046151957e-05 2.1337497341441033e-05 -7.960577259468442e-06 2.9009681782701404e-05 4
5752 -7.191217672576611e-05 -5.164621041724729e-06 -5.7843988241620395e-05 -0.0001027907724101885 8.091373516415224e-05 5.44816892408268e-05 3.832760792049899e-05 -1.4772576907973498e-05 4
5753 4.6970087487719806e-05 7.2860331510131534e-06 9.361363562766619e-06 -0.0002089454135862604 1.3154613903911298e-05 -3.3426980210215616e-05 -1.0663238644904864e-05 -7.998718614086887e-06 4
5754 0.000108873144677453 6.280552502894461e-06 -3.457206413714633e-05 -0.00010789952078599498 0.00012253352984206172 2.0473794300979494e-05 4.937240405349925e-06 8.454939153954899e-06 4
5755 0.00013577110980688337 1.0123511317750264e-06 -1.936037015048491e-05 3.495494013265903e-05 0.0001344753166707286 -1.6172353440993883e-05 -2.63783047874367e-06 -6.747277009904871e-06 4
5756 0.00014964801968490144 -1.44375762711872e-05 -1.403749498229012e-05 0.0001402913238585942 7.787348716862981e-06 -1.8232111695023772e-05 2.2796356798703582e-05 1.0934705905193981e-05 4
5757 0.00017799601724579085 -2.9493547785985687e-05 2.509998216361359e-06 0.00023422112142459171 0.00016090169885991937 -1.3099793633582005e-05 -2.6502087768070645e-05 1.2044011962147403e-05 4
5758 0.00017177842082298923 2.60895985234052e-07 -1.5880155560914543e-05 8.516004744830253e-05 -5.540968282213918e-06 2.2413431464765568e-05 -8.999408576156443e-06 4.276352614044695e-05 4
5759 4.337675092807591e-05 -4.373897618287057e-06 -2.9571705495739372e-05 5.185969387606649e-05 -0.00010641138096158851 9.218803327932836e-06 5.833957425420009e-05 1.6890572607921844e-06 4
5760 -6.575513226714072e-05 -2.0681270702850233e-05 5.216323024264001e-06 -9.700082861851945e-05 -6.782100031323273e-05 3.3454573406742486e-05 -3.3513377817650945e-06 2.7634032887135435e-05 4
5761 -6.184765742775082e-05 -8.284967788318452e-06 -1.9531955683654334e-05 -0.00024371796761316877 -2.815894486367202e-05 -2.246679869604413e-05 1.6658057625383244e-05 -7.779563377043347e-06 4
5762 -0.00011984726104491197 5.1718100618978136e-06 -3.3332265650954466e-05 -0.0001433205897076974 1.9880673495580072e-05 7.686956943246867e-06 2.317656956133364e-05 7.4306970686769545e-06 4
5763 -0.00012387827201755985 -1.7950717100023882e-05 -3.0357821564630385e-06 0.00016258018981763278 -0.00025362385088508686 2.6804078674769746e-05 -2.5088544942294358e-05 1.4702406869408727e-06 4
5764 -0.00011045924655065341 6.595688925586407e-05 -9.744616815145738e-06 4.391895218658183e-05 -0.00017450573636025837 -2.9195652135955044e-05 7.64396153937547e-06 -6.597284640493788e-06 4
5765 -0.00016172873465806727 -8.124432468711894e-06 -4.6256529658611996e-06 0.00014762462099623459 -0.0001714521295357984 -5.4826551727674284e-06 2.6661969961621304e-05 2.0878679829781878e-05 4
5766 -8.49303824501117e-05 -1.836601839570435e-05 4.5052523913663966e-05 0.0002791686207647951 -2.2573449830862536e-05 -1.256825657774023e-05 1.850247525726585e-05 -3.788259447873954e-05 4
5767 -0.00010958294087246458 8.620953134710987e-06 1.5190282952343505e-05 -1.2260611851655378e-05 3.052548781541475e-05 4.104609580778273e-06 -7.881366712235833e-06 3.3517414737851224e-05 4
5768 0.00012525841110148694 -1.2697851862721605e-06 -2.938155478048813e-05 -6.44626323481395e-06 -1.372505246977339e-05 -5.524959580952493e-05 3.3461868274345526e-05 -1.595721439093475e-05 4
5769 4.970401053699708e-05 -8.48890974664865e-06 -1.1818715847578843e-05 -8.034108598996551e-05 0.0001860132972845839 3.188871432670261e-05 1.9763395210266972e-05 -2.3569433158508e-05 4
5770 0.00015603509690218114 2.6167745563427855e-06 7.6801717224955e-06 -0.0001571008357909049 0.00016875759710237615 -2.1607065347955047e-06 2.276838759407016e-05 -3.3197715238513538e-06 4
5771 0.0002098190678968616 2.033619331911278e-05 3.631847663241888e-05 -0.00015533788029083872 0.00023430804716097924 -7.587405998588584e-06 8.640465671174668e-06 1.9125315199178922e-05 4
5772 0.00012242395898948537 -9.819304040313395e-06 -1.669675575657255e-05 8.757140020228217e-05 6.658711193621504e-05 2.6636288975764723e-06 -1.94847087247102e-06 -6.98588193028085e-06 4
5773 0.00010713679411536857 -1.7059623261457012e-05 -2.1554741742127325e-05 0.00011889868522982914 0.0001565492880854926 -1.6992540593575793e-05 1.3470460087441869e-05 -4.94270006855282e-06 4
5774 4.242502853910461e-05 -1.0117413119204691e-05 4.8305471744543e-05 0.00016129059769901723 3.2076681177637824e-05 -2.642112003645284e-05 4.282985719107686e-05 -3.5047566052623555e-05 4
5775 1.5012112962063234e-05 -1.985420532223199e-05 -8.675569877965216e-07 0.00013364971020137206 -1.6253463028625124e-05 -9.116182456261344e-06 -3.492949889763296e-05 4.641555021955753e-05 4
5776 -8.550657070120821e-06 1.4190297406508967e-05 -1.690035464548901e-05 -3.9410386340010714e-05 1.162495234011433e-06 -5.5130085981567226e-05 1.9087482302425698e-05 -6.1755223899773195e-06 4
5777 -5.816034988931023e-06 4.162255933963276e-05 -1.1945238605450563e-05 -0.0002855029504192834 -0.00017274777179654698 3.2302946364352736e-07 4.122749022084031e-05 -9.704251600674191e-06 4
5778 -0.000125273988806673 -5.8115186830456015e-05 -1.258945624048576e-05 -0.00015003778933575388 -0.0001910745561429892 -4.8855559815579776e-05 -2.1001030656989535e-05 -3.4598779926963165e-06 4
5779 -0.0002652268260898871 2.9232214776849186e-05 3.218953337994317e-07 -0.0001279819590521105 -0.00010267990672648767 1.2841957786204143e-05 -2.8731161051543544e-05 -2.2274892543098837e-05 4
5780 -0.0001601715953764542 3.4164644134587906e-05 -2.2069934787287626e-06 -2.070029119692187e-05 -0.0001788035257232134 1.7896729672103964e-05 -1.0205293575323253e-05 -3.0684876099149044e-05 4
5781 -0.00023088468851387845 2.4532767461210405e-05 5.440298124543738e-05 0.0001878366960624634 -3.104466629942301e-05 -2.504811976161579e-06 5.4736655201497724e-06 -2.312510908602699e-05 4
5782 3.418872746587283e-05 -1.1459910351389547e-05 -2.7486346819768018e-05 5.8360793039392805e-05 -1.681260699690197e-05 -1.7472347489795525e-05 3.791708323191866e-05 1.5988915580724616e-05 4
5783 4.267703566458863e-05 -1.0467816404882481e-05 -1.5536165922548302e-05 0.00018231866528719632 0.00011974934319650222 1.1810279090629571e-05 2.2931512340637974e-05 -1.7300588675130076e-05 4
5784 1.80918039384122e-05 6.366289494016012e-06 2.790619281931242e-05 3.960973714089427e-05 0.0001198991230573355 -1.4070469084509103e-06 3.0144206220871662e-05 1.1827398092752868e-06 4
5785 2.5662934842651982e-05 -1.5244285033278374e-05 2.4439910759876685e-06 -7.044934358290283e-05 9.179441140277522e-05 -3.1003859522774035e-05 -3.0507327681783517e-05 2.554703331530836e-05 4
5786 0.00012161018347015962 3.686185115858457e-05 -1.2974898037454097e-05 -0.00015815872300529996 0.00022790670858919312 -1.838622427013192e-05 1.6896593234532975e-05 -3.3355476740519446e-05 4
5787 0.00020519302215858996 -4.078378292126405e-06 -3.559875090833553e-05 -0.00013582296894477897 0.00012259006333695545 -2.337997608443661e-05 -1.63589254198661e-05 -5.447775857979243e-05 4
5788 0.00011996724146695133 -1.635219778276672e-05 2.4807829175951406e-05 -5.2170886251494586e-05 6.327037573365739e-05 -1.6334067511246163e-05 5.389305082083378e-05 -2.2796959173649642e-05 4
5789 0.00019106497457039925 -1.7002582135392267e-05 -2.5076111500702136e-05 0.00010072827704682213 0.00019073227081335185 -3.668380697084269e-05 1.6414433431621058e-05 3.048594820806538e-05 4
5790 0.00011240278384072154 2.4925551710992636e-05 2.103483321519698e-05 0.00011803924302750785 -6.636241613046455e-05 -3.8490138882622e-06 2.7042710642449066e-06 -9.243582599278776e-06 4
5791 -1.5670547483964906e-06 -1.934454294089845e-05 -2.2790575182705332e-05 0.00017700213775211676 9.305588943421002e-06 3.27981593358969e-05 1.1358190866805054e-05 1.773541034210186e-05 4
5792 -2.0139348461244416e-05 -8.456136140285185e-06 -1.5888749062429374e-05 1.8207543155569553e-05 -2.609115491583425e-05 2.420995978801992e-06 -5.065117298031274e-06 -1.0659463133356963e-06 4
5793 -1.4015392360575088e-05 6.8582170314832495e-06 1.458534549267219e-05 1.0983361734786927e-05 -0.00017637457566281904 1.3421906429595787e-05 5.202720085579561e-07 -3.1257258723904824e-05 4
5794 -0.00014444602526425212 4.983739073300999e-05 2.9170630031625368e-05 -0.00012683497328109714 -0.0001458069148161531 5.467268721201094e-06 4.3569383814979123e-05 -3.239714334140834e-06 4
5795 -0.00014336038512877843 -1.9926674582700516e-05 -3.359935834576114e-06 -0.00027515042255522415 -0.00020532186969577856 2.5088156962089682e-05 4.2305828023232075e-05 1.2024307721405315e-05 4
5796 -0.00020429197072111913 -2.053606640279008e-05 -1.1882723769923972e-05 -7.45418113563517e-05 -8.679270913023133e-05 -3.064107476657118e-05 -1.493066025000357e-05 -5.108534889230083e-06 4
5797 -2.2219504354686553e-05 -4.127821807061892e-05 -8.577787488662124e-06 7.684296305716399e-05 -0.00011343018315739647 -1.8583674049846798e-06 5.4929864536663086e-05 1.7507278267988025e-05 4
5798 -0.00012398266266236857 3.108561748435984e-05 -1.267730969818817e-05 7.251351225757608e-05 5.6000246819253565e-05 1.3266731224465335e-05 2.610588151700618e-05 2.552851788439663e-05 4
5799 1.9207450921545303e-05 -3.628590019999948e-05 -8.862398282226372e-06 0.00020364415519194618 8.195968669004598e-05 9.318644138153369e-06 2.9264758831531187e-05 7.07846641397049e-06 4
5800 0.0001066116984018884 1.70179290139115e-05 6.532123954816597e-06 0.00015796393284326843 8.771049179000901e-05 1.0843667218826389e-05 2.4568585471252604e-05 1.2951017225197115e-06 4
5801 0.00010551215850088871 -2.5022715181059213e-05 2.4576842903529394e-05 -4.786401596530735e-05 7.751341681793729e-05 1.60241616547323e-05 -3.6492904141609207e-06 -4.608790574909377e-06 4
5802 0.00016227248471344962 -7.428575090464236e-07 9.813470494355804e-06 -0.0002596719126608087 0.00023860083884844128 -5.824803878858844e-06 -1.9030732890101938e-05 8.674212322743068e-06 4
5803 8.927130512252392e-05 5.870688450209506e-06 4.117721821694353e-05 -0.00019895432781537336 7.45084584521704e-05 -1.0377805449992268e-05 2.0311290681057633e-05 2.672190228912029e-06 4
5804 0.00016137160880161833 -1.5816861858558268e-05 -1.0299007977721842e-05 -0.0001516595865430508 0.00020074303138741228 -9.681864595830312e-06 9.349466187737004e-07 2.749762996614303e-05 4
5805 0.0002545005223918976 1.5944341804981547e-05 -1.8503698244697422e-05 1.8700579314804753e-05 7.012790676425914e-05 -4.213924572756308e-05 -2.2111702298094034e-05 1.1205242584625639e-05 4
5806 6.923522837892131e-05 1.9214807462661895e-05 1.272413046297593e-05 7.316414485557764e-05 -5.670100779807431e-05 -2.860274209748628e-05 2.7618639799349217e-05 -2.1053526412136202e-05 4
5807 6.694681981726332e-05 1.5687585343288079e-06 -3.4630014888751086e-05 0.00015606144421705735 1.5268901250022626e-06 -4.688347542619643e-07 -6.732233743482932e-06 -2.89597743974295e-05 4
5808 -9.642829565040224e-05 1.3531614287740427e-05 -1.5928295590420257e-07 0.000228617574912762 -0.00013671263334866227 -6.539358091996267e-06 -1.0696079226431051e-05 3.5302307346475173e-06 4
5809 -0.0001448863092909138 -3.863496496134229e-06 -2.2138458476256858e-05 0.00011722121878742043 -0.00018621636073850803 1.3870975827281526e-05 -5.121771122898772e-05 9.205091628360981e-07 4
5810 -0.00021002994938626687 -2.398972617472575e-05 -3.0323790144524395e-05 -0.0001725500197207662 -0.00022706676527070352 -7.414588086788067e-05 -2.9382262224752438e-05 -3.0464917841633722e-05 4
5811 -0.00014302558810776973 -2.9720432008790506e-05 -1.665445408686549e-08 -0.00012766060389722434 -0.00021385669987919765 9.366252250255263e-06 -7.502940955767944e-06 3.5982832614975663e-06 4
5812 -0.0002621446269179885 1.5286691230608415e-06 3.5293843439310443e-06 -0.00013555142873409353 -0.00016230256482882902 -1.9464408577100872e-05 2.627090900002762e-05 -9.760390479231069e-06 4
5813 -6.047837395092177e-05 1.4522781517934126e-05 -3.797477438732786e-05 -7.344100443633328e-05 -0.00020253061149559884 -1.8006811572271673e-05 -1.1573263604210392e-05 3.6426674524196995e-05 4
5814 -5.014450966092236e-05 -2.226222625139592e-05 -3.337014307578277e-06 8.425206928570629e-05 -8.45711872022434e-05 1.9314473640848965e-05 9.482919036144733e-06 -2.916581466565725e-06 4
5815 -2.7173241936959723e-05 3.5927753740197715e-05 1.79598998189492e-05 4.394033947920411e-05 -2.0991366276557993e-05 3.1130709079237724e-05 1.3447111711650876e-05 6.5589558526184464e-06 4
5816 -3.137396533028073e-06 5.7833870404118254e-05 1.8035873110869194e-05 0.0001510989622019959 8.139332254951687e-05 -4.558884495323126e-07 -1.610939362926499e-05 2.438062585317353e-05 4
5817 0.00013977389592584398 2.603315054818901e-05 5.639170085061143e-05 8.823910059653634e-05 0.00010385957664096028 6.432221580011541e-06 2.0101971020158773e-05 -6.569181013959974e-06 4
5818 0.00022443978388372458 5.345784902827392e-06 1.2339356477681405e-05 -6.0970752114971635e-05 0.0002062256380757926 1.5897686191402375e-05 1.9216253557712516e-05 -1.2375104303554438e-05 4
5819 5.688193941007795e-05 -2.5955665477159474e-05 1.1526049079505069e-05 -0.00018541273547363702 0.00012523322160706181 -1.4311235068714056e-06 1.6736467810864034e-06 1.2283852250238791e-05 4
5820 0.00019429227062043032 -4.1616841665724656e-07 -2.6052825537125507e-05 -0.00015285159541602458 8.210331077208254e-05 -5.634150798646063e-05 -1.805820021200884e-05 7.309522703972923e-07 4
5821 0.00017145997436769623 3.3614983710060817e-06 -1.5601976495916007e-05 1.314649701663889e-06 4.914595979129901e-05 -4.499429862581009e-05 1.8284692663400334e-05 1.987255803628691e-05 4
5822 -3.5230985395286804e-05 -4.5984319610492395e-05 2.254893283521444e-05 -3.8214753341194314e-05 8.234546404506355e-05 -1.4353981431021929e-05 -3.5988120944546636e-05 1.532933341924727e-07 4
5823 -2.984767547761384e-05 2.834898475331695e-06 -5.233272400559524e-06 8.836715334101725e-05 -0.00012022434531101622 4.633479321832801e-06 -2.3387221352543955e-05 1.1011348543527988e-05 4
5824 -0.0001401803753914076 1.5383394554055072e-05 -8.054381723340474e-07 0.00016151256371983743 -0.00013240553183455227 -1.325742225617993e-05 -4.140832318102123e-05 7.520014124629325e-06 4
5825 -0.00023709532989513643 -8.886387022593651e-06 1.8224089922739902e-05 0.00011421997459859814 -0.0001557187788089844 1.1086926718799645e-05 1.2832660053562207e-05 2.594767436901939e-05 4
5826 -0.00014610962616483952 8.94544833621033e-06 -4.903625755853018e-05 0.00010278695671011223 -3.8239605271388387e-05 1.6185146733874754e-05 2.4241107499318025e-05 -1.685697889110605e-05 4
5827 -0.0001524358420119372 1.4114276625734108e-05 1.1075641965977405e-05 -0.00010550695205146013 -0.00018166295573522197 -1.9827514563325602e-05 -3.23448625263267e-05 6.466290453677748e-06 4
5828 -0.00019220772964372756 -4.864344676726099e-06 -1.7016416307246815e-05 -0.0001563083995609912 -0.00012355460042913252 2.7683987570809427e-05 3.918503981635511e-05 3.927300374180379e-05 4
